11127,
6679,
-7599,
-11687,
-428,
10976,
6677,
-7473,
-11877,
-308,
11301,
6883,
-7415,
-11753,
-3,
11947,
7797,
-6593,
-11246,
123,
11282,
6075,
-8447,
-12833,
-1123,
10518,
5887,
-8519,
-9528,
7107,
20621,
12314,
-9012,
-15411,
-4278,
7472,
3452,
-10372,
-14266,
-2356,
9575,
5619,
-8265,
-12466,
-757,
10877,
6679,
-7276,
-11505,
27,
11698,
7632,
-6165,
-10283,
1295,
12817,
8487,
-5352,
-9689,
1434,
12134,
6813,
-8186,
-13492,
-2652,
8516,
4298,
-9399,
-13323,
-1872,
9571,
5623,
-8015,
-12199,
-750,
10675,
6579,
-7199,
-11462,
-203,
11131,
6842,
-7127,
-11343,
-8,
11235,
6861,
-7107,
-11500,
-140,
11238,
6948,
-6982,
-11348,
-129,
11196,
6822,
-7280,
-11567,
-140,
11215,
6891,
-7267,
-11718,
-234,
11249,
6723,
-7499,
-11905,
-364,
11319,
6664,
-7433,
-11812,
-322,
11204,
6852,
-7518,
-11902,
-162,
11454,
6948,
-7371,
-11924,
-280,
11553,
7402,
-6659,
-10879,
369,
11609,
7008,
-7763,
-12741,
-1329,
10230,
6012,
-8325,
-13048,
-631,
14710,
16515,
2340,
-8221,
-2143,
7101,
2396,
-11317,
-15346,
-3396,
8551,
4719,
-8820,
-12805,
-1142,
10435,
6250,
-7574,
-11623,
-205,
11298,
7091,
-6677,
-10713,
831,
12278,
8263,
-5361,
-9536,
1659,
12751,
8192,
-6610,
-11921,
-1684,
8845,
4288,
-9748,
-13735,
-2155,
9396,
5369,
-8295,
-12342,
-994,
10462,
6363,
-7443,
-11681,
-202,
11109,
6838,
-7189,
-11533,
-110,
11229,
6921,
-7100,
-11539,
-212,
11264,
6947,
-7237,
-11596,
-146,
11369,
7066,
-7280,
-11711,
-135,
11429,
6995,
-7311,
-11604,
-233,
11324,
6902,
-7403,
-11797,
-235,
11308,
6871,
-7587,
-12021,
-278,
11145,
6767,
-7519,
-11962,
-362,
11252,
6706,
-7475,
-11871,
-263,
11338,
6938,
-7334,
-11707,
134,
11943,
7792,
-6365,
-11210,
112,
10938,
6036,
-8358,
-12684,
-1009,
10365,
5489,
-7663,
-8136,
8534,
21629,
9977,
-9207,
-15591,
-4522,
7075,
3169,
-10247,
-13962,
-2242,
9368,
5415,
-8082,
-12155,
-621,
10705,
6532,
-7140,
-11318,
12,
11510,
7520,
-6099,
-10159,
1341,
12873,
8567,
-5328,
-9777,
1052,
11604,
6096,
-8655,
-13654,
-2710,
8580,
4337,
-9448,
-13335,
-1743,
9869,
5817,
-8087,
-12248,
-572,
10914,
6642,
-7365,
-11713,
-146,
11370,
6921,
-7330,
-11707,
-176,
11304,
6850,
-7408,
-11745,
-123,
11401,
6957,
-7286,
-11753,
-187,
11419,
6982,
-7249,
-11751,
-269,
11294,
6902,
-7414,
-11923,
-254,
11195,
6779,
-7439,
-11924,
-270,
11345,
6735,
-7553,
-11842,
-348,
11052,
6881,
-7273,
-11659,
-161,
11399,
7283,
-6617,
-10794,
548,
11710,
7114,
-7413,
-12439,
-1264,
10193,
5974,
-8160,
-12952,
-693,
15201,
15579,
1908,
-8223,
-2844,
7042,
2452,
-11112,
-14890,
-3226,
8540,
4681,
-8764,
-12620,
-1088,
10300,
6363,
-7336,
-11505,
-185,
11233,
7213,
-6684,
-10730,
853,
12379,
8304,
-5423,
-9687,
1766,
12813,
8005,
-6823,
-12293,
-1885,
8942,
4290,
-9833,
-14092,
-2509,
9264,
5217,
-8380,
-12384,
-850,
10587,
6551,
-7555,
-11696,
-140,
11402,
7163,
-6957,
-11457,
